mkt_ccode,dep_airport,cancel_code,arr_airport,day_week_name,month__name,route,mkt_fl_no,date,dep_delay_time_actual,arr_delay_time_actual,mins_late_delay_code_e_carrier,mins_late_delay_code_f_weather,mins_late_delay_code_g_nas,mins_late_delay_code_h_security,mins_late_delay_code_i_late_arr_flight,delay
AA,CLE,0,DFW,Mon,Mar,CLE-DFW,1260,3/14/22,2,-8,0,0,0,0,0,0
AA,DFW,0,ELP,Fri,Mar,DFW-ELP,2029,3/25/22,0,-12,0,0,0,0,0,0
AA,CLT,0,CHA,Tue,Sep,CLT-CHA,5993,9/27/22,-7,-10,0,0,0,0,0,0
AA,PHL,0,ALB,Wed,May,PHL-ALB,6167,5/25/22,-8,3,0,0,0,0,0,1
AA,RDU,0,MIA,Tue,Jun,RDU-MIA,1891,6/28/22,4,6,0,0,0,0,0,1
AA,MIA,0,CLT,Fri,Sep,MIA-CLT,1673,9/16/22,62,55,0,55,0,0,0,1
AA,PNS,0,DFW,Mon,Sep,PNS-DFW,3907,9/26/22,-4,7,0,0,0,0,0,1
AA,ATL,0,ORD,Tue,Jul,ATL-ORD,3688,7/19/22,16,35,0,0,19,0,16,1
AA,JFK,0,LAX,Mon,Apr,JFK-LAX,300,4/4/22,1,9,0,0,0,0,0,1
AA,PVD,0,CLT,Thu,Mar,PVD-CLT,1703,3/31/22,-11,-22,0,0,0,0,0,0
AA,ELP,0,AUS,Wed,Jun,ELP-AUS,3751,6/15/22,-5,-19,0,0,0,0,0,0
AA,BOS,0,PHL,Thu,Jun,BOS-PHL,1657,6/30/22,15,11,0,0,0,0,0,1
AA,CRP,0,DFW,Sun,May,CRP-DFW,3174,5/1/22,-10,-16,0,0,0,0,0,0
AA,CLT,0,BNA,Sat,Jan,CLT-BNA,5494,1/8/22,-8,-17,0,0,0,0,0,0
AA,LAX,0,DFW,Mon,Aug,LAX-DFW,2811,8/22/22,41,194,0,0,0,0,0,1
AA,DCA,0,GSO,Wed,Aug,DCA-GSO,5111,8/24/22,-3,-8,0,0,0,0,0,0
AA,PHL,0,MCI,Wed,Mar,PHL-MCI,4764,3/9/22,-6,-12,0,0,0,0,0,0
AA,DFW,0,LAX,Sun,Jun,DFW-LAX,2697,6/5/22,135,139,62,0,4,0,73,1
AA,DFW,0,SAN,Tue,Sep,DFW-SAN,1399,9/27/22,-2,-15,0,0,0,0,0,0
AA,JAX,0,CLT,Tue,Aug,JAX-CLT,1594,8/16/22,25,16,0,16,0,0,0,1
AA,LAX,0,CLT,Thu,Jun,LAX-CLT,707,6/2/22,-7,-8,0,0,0,0,0,0
AA,ORD,0,TPA,Wed,Mar,ORD-TPA,2409,3/2/22,1,-8,0,0,0,0,0,0
AA,RIC,0,ORD,Sat,Aug,RIC-ORD,3350,8/20/22,9,94,0,0,88,0,6,1
AA,LGA,0,IND,Wed,Jan,LGA-IND,4580,1/19/22,-7,-16,0,0,0,0,0,0
AA,LGB,0,PHX,Wed,Apr,LGB-PHX,5928,4/13/22,0,-2,0,0,0,0,0,0
AA,ORD,0,DBQ,Fri,Jan,ORD-DBQ,3657,1/21/22,-1,-19,0,0,0,0,0,0
AA,LAX,0,CLT,Sat,Apr,LAX-CLT,1467,4/23/22,-4,-10,0,0,0,0,0,0
AA,MIA,0,GNV,Sat,May,MIA-GNV,3820,5/21/22,50,60,50,0,10,0,0,1
AA,DFW,0,SDF,Thu,Jun,DFW-SDF,5759,6/30/22,12,20,12,0,8,0,0,1
AA,ORD,0,MLI,Wed,Jul,ORD-MLI,3712,7/6/22,-7,-12,0,0,0,0,0,0
AA,ORD,0,LAX,Fri,Sep,ORD-LAX,1375,9/30/22,-3,-13,0,0,0,0,0,0
AA,AUS,0,DFW,Mon,Feb,AUS-DFW,2198,2/28/22,-5,-8,0,0,0,0,0,0
AA,HOU,0,DFW,Thu,Sep,HOU-DFW,5786,9/8/22,-9,-9,0,0,0,0,0,0
AA,LAX,0,ELP,Sun,Sep,LAX-ELP,6283,9/4/22,-1,-6,0,0,0,0,0,0
AA,JAX,0,DCA,Thu,Jul,JAX-DCA,5304,7/21/22,-5,1,0,0,0,0,0,1
AA,MIA,0,LAS,Sun,Jun,MIA-LAS,2319,6/19/22,95,80,0,13,0,0,67,1
AA,CSG,0,CLT,Thu,Jun,CSG-CLT,6036,6/30/22,-4,9,0,0,0,0,0,1
AA,PHL,0,LAX,Sat,Jan,PHL-LAX,1997,1/15/22,-1,-48,0,0,0,0,0,0
AA,JFK,0,BOS,Wed,Mar,JFK-BOS,4829,3/16/22,-2,-12,0,0,0,0,0,0
AA,DFW,0,ATL,Tue,Jan,DFW-ATL,2403,1/18/22,-3,-13,0,0,0,0,0,0
AA,ORD,0,DSM,Tue,May,ORD-DSM,3738,5/3/22,-3,-11,0,0,0,0,0,0
AA,PHX,0,ACV,Thu,Mar,PHX-ACV,3217,3/3/22,-6,-29,0,0,0,0,0,0
AA,ORF,0,ORD,Wed,Jan,ORF-ORD,3744,1/12/22,-2,-28,0,0,0,0,0,0
AA,RNO,0,DFW,Sun,Jul,RNO-DFW,2391,7/31/22,45,36,16,0,0,0,20,1
AA,PHX,0,SAN,Thu,Jun,PHX-SAN,2757,6/9/22,-5,4,0,0,0,0,0,1
AA,ORD,0,TVC,Wed,Jul,ORD-TVC,4034,7/27/22,-4,-15,0,0,0,0,0,0
AA,LAS,0,DFW,Fri,Mar,LAS-DFW,2360,3/4/22,48,26,0,0,0,0,26,1
AA,CLT,0,EWR,Sat,Jul,CLT-EWR,1078,7/30/22,36,27,27,0,0,0,0,1
AA,BNA,0,PHL,Wed,Jun,BNA-PHL,853,6/1/22,-4,-15,0,0,0,0,0,0
AA,DFW,0,EVV,Fri,Jan,DFW-EVV,3081,1/7/22,-9,-13,0,0,0,0,0,0
AA,DFW,0,ONT,Sat,Mar,DFW-ONT,810,3/12/22,100,82,29,0,0,0,53,1
AA,MIA,0,DCA,Wed,Jun,MIA-DCA,2362,6/29/22,125,0,0,0,0,0,0,0
AA,DCA,0,RDU,Wed,Jan,DCA-RDU,4646,1/19/22,-9,3,0,0,0,0,0,1
AA,DFW,0,AUS,Sun,Feb,DFW-AUS,576,2/20/22,26,22,22,0,0,0,0,1
AA,AUS,0,DFW,Thu,Sep,AUS-DFW,2199,9/22/22,-3,-3,0,0,0,0,0,0
AA,MCO,0,DFW,Tue,Apr,MCO-DFW,1709,4/5/22,44,32,32,0,0,0,0,1
AA,PHX,0,LAX,Mon,Feb,PHX-LAX,1160,2/14/22,-5,-10,0,0,0,0,0,0
AA,DFW,0,LCH,Mon,Jun,DFW-LCH,3633,6/13/22,103,92,92,0,0,0,0,1
AA,EWN,0,CLT,Thu,Feb,EWN-CLT,5087,2/10/22,-9,-22,0,0,0,0,0,0
AA,MKE,0,ORD,Sat,Sep,MKE-ORD,3842,9/3/22,-7,-9,0,0,0,0,0,0
AA,SEA,0,DFW,Sun,May,SEA-DFW,2767,5/22/22,15,-9,0,0,0,0,0,0
AA,CLT,0,RIC,Sat,Aug,CLT-RIC,1882,8/27/22,-5,-12,0,0,0,0,0,0
AA,ORH,0,JFK,Thu,Sep,ORH-JFK,4630,9/29/22,-6,-14,0,0,0,0,0,0
AA,MIA,0,LAX,Thu,Sep,MIA-LAX,1228,9/29/22,-7,-20,0,0,0,0,0,0
AA,MLB,0,CLT,Thu,Apr,MLB-CLT,5594,4/28/22,2,-3,0,0,0,0,0,0
AA,MKE,0,PHL,Wed,Aug,MKE-PHL,5190,8/3/22,16,-2,0,0,0,0,0,0
AA,ASE,0,DFW,Mon,Feb,ASE-DFW,3031,2/28/22,-1,-20,0,0,0,0,0,0
AA,ORD,0,PHL,Thu,Apr,ORD-PHL,2840,4/28/22,19,5,0,0,0,0,0,1
AA,ORD,0,ALB,Thu,Jan,ORD-ALB,6192,1/27/22,200,188,0,0,0,0,188,1
AA,CLE,0,PHL,Wed,Mar,CLE-PHL,4576,3/16/22,-8,-20,0,0,0,0,0,0
AA,DFW,0,FLL,Fri,Apr,DFW-FLL,1390,4/1/22,2,20,2,0,18,0,0,1
AA,SJT,0,DFW,Fri,Jan,SJT-DFW,3725,1/14/22,-2,-14,0,0,0,0,0,0
AA,ORD,0,GRR,Wed,Jan,ORD-GRR,3684,1/19/22,-9,-22,0,0,0,0,0,0
AA,JAX,0,DFW,Thu,Aug,JAX-DFW,2789,8/11/22,-1,-10,0,0,0,0,0,0
AA,STL,B,DFW,Thu,Feb,STL-DFW,2897,2/3/22,0,0,0,0,0,0,0,0
AA,CLT,0,XNA,Sun,May,CLT-XNA,3857,5/1/22,-2,-8,0,0,0,0,0,0
AA,PHX,0,LAX,Mon,Aug,PHX-LAX,939,8/1/22,5,11,0,0,0,0,0,1
AA,MHT,0,DCA,Mon,May,MHT-DCA,5187,5/30/22,-9,-14,0,0,0,0,0,0
AA,AUS,0,PHL,Fri,Sep,AUS-PHL,346,9/23/22,4,-8,0,0,0,0,0,0
AA,PHL,0,SYR,Tue,Jul,PHL-SYR,6132,7/12/22,-4,-17,0,0,0,0,0,0
AA,TYS,0,DFW,Sat,Jul,TYS-DFW,5694,7/23/22,-2,-12,0,0,0,0,0,0
AA,RDU,0,DCA,Mon,Jan,RDU-DCA,3730,1/24/22,19,7,0,0,0,0,0,1
AA,CLT,0,SYR,Thu,Apr,CLT-SYR,4858,4/14/22,-7,-12,0,0,0,0,0,0
AA,CAE,0,DCA,Thu,Jun,CAE-DCA,5603,6/9/22,-10,-12,0,0,0,0,0,0
AA,MKE,0,CLT,Mon,Jan,MKE-CLT,827,1/24/22,-7,31,0,0,31,0,0,1
AA,DFW,0,SAN,Wed,Mar,DFW-SAN,2743,3/23/22,-1,-4,0,0,0,0,0,0
AA,PVD,0,DCA,Tue,Feb,PVD-DCA,4639,2/8/22,-9,-14,0,0,0,0,0,0
AA,MDT,0,CLT,Fri,Feb,MDT-CLT,6140,2/4/22,-8,-4,0,0,0,0,0,0
AA,PHL,0,LAX,Sun,Apr,PHL-LAX,817,4/10/22,-2,-13,0,0,0,0,0,0
AA,MCO,0,MIA,Tue,Jul,MCO-MIA,2171,7/26/22,0,135,0,0,0,0,0,1
AA,DSM,0,PHX,Thu,Sep,DSM-PHX,1795,9/29/22,4,0,0,0,0,0,0,0
AA,IAD,0,CLT,Mon,May,IAD-CLT,2910,5/2/22,70,63,0,0,0,0,63,1
AA,MIA,0,RDU,Sat,Aug,MIA-RDU,4549,8/27/22,-4,-6,0,0,0,0,0,0
AA,PHX,0,RAP,Tue,Sep,PHX-RAP,5830,9/20/22,-7,-17,0,0,0,0,0,0
AA,DCA,0,BOS,Thu,Aug,DCA-BOS,2145,8/25/22,-6,-27,0,0,0,0,0,0
AA,DFW,0,LAX,Thu,Mar,DFW-LAX,2733,3/10/22,57,47,4,0,0,0,43,1
AA,FNT,B,ORD,Sun,Jan,FNT-ORD,3694,1/2/22,0,0,0,0,0,0,0,0
AA,DFW,0,PDX,Sat,Feb,DFW-PDX,2501,2/19/22,3,-6,0,0,0,0,0,0
AA,GSP,0,DFW,Sun,Apr,GSP-DFW,3518,4/24/22,-5,-23,0,0,0,0,0,0
AA,BOS,0,AUS,Thu,Jul,BOS-AUS,1417,7/14/22,29,6,0,0,0,0,0,1
AA,DFW,0,HDN,Fri,Mar,DFW-HDN,1923,3/18/22,-6,-12,0,0,0,0,0,0
AA,TLH,0,DFW,Sun,Feb,TLH-DFW,3818,2/27/22,-2,-18,0,0,0,0,0,0
AA,CLT,0,SAV,Thu,Feb,CLT-SAV,5382,2/10/22,0,-2,0,0,0,0,0,0
AA,CLT,0,EWR,Sun,Aug,CLT-EWR,1373,8/14/22,-1,4,0,0,0,0,0,1
AA,DCA,0,TPA,Mon,Apr,DCA-TPA,467,4/25/22,-14,-13,0,0,0,0,0,0
AA,SBP,0,PHX,Wed,Feb,SBP-PHX,3184,2/16/22,-12,16,16,0,0,0,0,1
AA,DCA,0,ALB,Fri,Aug,DCA-ALB,4777,8/12/22,38,35,35,0,0,0,0,1
AA,SLC,0,PHX,Mon,Jun,SLC-PHX,3002,6/20/22,-4,-7,0,0,0,0,0,0
AA,RIC,0,DFW,Sun,May,RIC-DFW,1915,5/22/22,-4,-12,0,0,0,0,0,0
AA,LGA,0,MSP,Thu,Jun,LGA-MSP,4523,6/23/22,-3,11,0,0,0,0,0,1
AA,PHL,0,BOS,Sun,Feb,PHL-BOS,566,2/27/22,-6,-9,0,0,0,0,0,0
AA,MIA,0,EYW,Wed,May,MIA-EYW,3557,5/11/22,-3,-12,0,0,0,0,0,0
AA,ROC,0,CLT,Mon,Jan,ROC-CLT,1851,1/24/22,-12,-27,0,0,0,0,0,0
AA,DCA,0,ORD,Tue,Sep,DCA-ORD,523,9/20/22,-12,-44,0,0,0,0,0,0
AA,BTR,0,CLT,Sun,Sep,BTR-CLT,5612,9/11/22,-2,-5,0,0,0,0,0,0
AA,FLL,0,DFW,Sun,Jul,FLL-DFW,1390,7/10/22,-5,1,0,0,0,0,0,1
AA,MIA,0,CMH,Sat,Feb,MIA-CMH,3550,2/26/22,-3,-7,0,0,0,0,0,0
AA,LGA,0,ORF,Sun,Jan,LGA-ORF,4626,1/16/22,-11,-13,0,0,0,0,0,0
AA,CLT,0,RIC,Thu,Sep,CLT-RIC,1946,9/22/22,-7,-7,0,0,0,0,0,0
AA,PIT,0,LGA,Fri,Mar,PIT-LGA,4751,3/25/22,-7,31,0,0,31,0,0,1
AA,MKE,0,DFW,Sat,Jan,MKE-DFW,2621,1/8/22,1,-11,0,0,0,0,0,0
AA,DFW,0,SHV,Fri,Sep,DFW-SHV,3224,9/16/22,-7,-9,0,0,0,0,0,0
AA,TYS,0,PHL,Thu,Jun,TYS-PHL,6074,6/30/22,-9,-20,0,0,0,0,0,0
AA,SNA,B,DFW,Wed,Feb,SNA-DFW,862,2/2/22,0,0,0,0,0,0,0,0
AA,PHL,0,LAS,Mon,Aug,PHL-LAS,1987,8/1/22,19,52,19,0,33,0,0,1
AA,CLT,0,DAY,Wed,Jul,CLT-DAY,5321,7/20/22,29,26,26,0,0,0,0,1
AA,DCA,0,MEM,Sun,Apr,DCA-MEM,4860,4/3/22,86,87,0,0,1,0,86,1
AA,LGA,0,RIC,Thu,Mar,LGA-RIC,4763,3/10/22,-8,-9,0,0,0,0,0,0
AA,ORD,0,LGA,Wed,Jan,ORD-LGA,350,1/19/22,-8,-18,0,0,0,0,0,0
AA,DFW,0,ATL,Thu,Sep,DFW-ATL,2403,9/22/22,0,53,0,0,53,0,0,1
AA,STL,0,DCA,Tue,Apr,STL-DCA,5247,4/19/22,50,40,1,0,0,0,39,1
AA,SJT,0,DFW,Wed,Jul,SJT-DFW,3725,7/27/22,-10,-12,0,0,0,0,0,0
AA,SLC,0,DFW,Mon,Sep,SLC-DFW,1214,9/12/22,-5,-18,0,0,0,0,0,0
AA,SAV,0,MIA,Sun,Jan,SAV-MIA,4405,1/23/22,-8,-17,0,0,0,0,0,0
AA,ORF,0,JFK,Fri,Apr,ORF-JFK,4608,4/29/22,-8,-16,0,0,0,0,0,0
AA,ICT,0,ORD,Tue,Sep,ICT-ORD,3990,9/13/22,-9,-7,0,0,0,0,0,0
AA,CLT,0,IAD,Wed,May,CLT-IAD,2741,5/4/22,27,27,0,27,0,0,0,1
AA,LAX,0,BOS,Sat,Apr,LAX-BOS,1423,4/9/22,24,8,0,0,0,0,0,1
AA,ORD,0,ROC,Thu,Jan,ORD-ROC,6137,1/13/22,-6,-4,0,0,0,0,0,0
AA,PHL,0,PHX,Thu,Jun,PHL-PHX,478,6/23/22,0,-2,0,0,0,0,0,0
AA,PHL,0,ROC,Fri,Mar,PHL-ROC,6133,3/11/22,-2,-28,0,0,0,0,0,0
AA,CLT,0,SAT,Sun,Sep,CLT-SAT,2441,9/18/22,15,3,0,0,0,0,0,1
AA,MKE,0,PHL,Fri,Feb,MKE-PHL,6176,2/11/22,2,-3,0,0,0,0,0,0
AA,CMH,0,PHL,Tue,Feb,CMH-PHL,4818,2/8/22,-12,-6,0,0,0,0,0,0
AA,ORD,0,FCA,Tue,Jul,ORD-FCA,1324,7/19/22,4,8,0,0,0,0,0,1
AA,BWI,0,CLT,Wed,Aug,BWI-CLT,2924,8/3/22,-9,-19,0,0,0,0,0,0
AA,PHX,0,FAT,Wed,Mar,PHX-FAT,3216,3/16/22,-6,-1,0,0,0,0,0,0
AA,MCI,0,DCA,Fri,Jan,MCI-DCA,3918,1/7/22,-12,-22,0,0,0,0,0,0
AA,DCA,0,DFW,Mon,Mar,DCA-DFW,2007,3/14/22,-8,-24,0,0,0,0,0,0
AA,DFW,0,BMI,Thu,Mar,DFW-BMI,5764,3/24/22,-9,-1,0,0,0,0,0,0
AA,MCO,0,PHX,Sun,Jan,MCO-PHX,2750,1/9/22,-2,-12,0,0,0,0,0,0
AA,LGA,0,CLT,Wed,Sep,LGA-CLT,2889,9/7/22,-11,-16,0,0,0,0,0,0
AA,SFO,0,PHX,Sun,Jul,SFO-PHX,2042,7/10/22,34,33,33,0,0,0,0,1
AA,RDU,0,JFK,Sat,Feb,RDU-JFK,4670,2/19/22,-9,-11,0,0,0,0,0,0
AA,DCA,0,IND,Tue,Sep,DCA-IND,4680,9/6/22,-5,-2,0,0,0,0,0,0
AA,CHS,0,PHL,Thu,May,CHS-PHL,5485,5/19/22,0,-15,0,0,0,0,0,0
AA,MCO,0,MIA,Tue,Jun,MCO-MIA,2171,6/28/22,5,1,0,0,0,0,0,1
AA,GSP,0,DFW,Thu,Jun,GSP-DFW,3918,6/30/22,1,3,0,0,0,0,0,1
AA,DCA,0,CHA,Sat,Jan,DCA-CHA,5518,1/1/22,-4,-4,0,0,0,0,0,0
AA,DFW,0,ECP,Mon,Jan,DFW-ECP,5775,1/24/22,-5,-21,0,0,0,0,0,0
AA,DCA,0,LAS,Wed,Mar,DCA-LAS,2348,3/16/22,48,21,6,0,0,0,15,1
AA,TUL,0,DFW,Sun,Mar,TUL-DFW,1090,3/27/22,-14,-37,0,0,0,0,0,0
AA,JFK,0,RIC,Fri,May,JFK-RIC,4865,5/13/22,189,206,0,0,112,0,94,1
AA,DFW,0,SAF,Wed,Apr,DFW-SAF,3253,4/13/22,139,149,0,0,0,0,149,1
AA,DCA,0,STL,Fri,Mar,DCA-STL,5268,3/18/22,76,72,21,0,0,0,51,1
AA,DFW,0,ATL,Tue,Jul,DFW-ATL,1051,7/5/22,53,39,3,0,0,0,36,1
AA,ORD,0,AUS,Wed,Aug,ORD-AUS,3309,8/31/22,-6,36,0,0,36,0,0,1
AA,DFW,0,DAY,Thu,Jul,DFW-DAY,4006,7/7/22,29,24,24,0,0,0,0,1
AA,SRQ,0,ORD,Sun,Mar,SRQ-ORD,3879,3/20/22,-9,2,0,0,0,0,0,1
AA,AGS,0,CLT,Fri,Feb,AGS-CLT,5567,2/18/22,72,61,14,0,0,0,47,1
AA,CLT,0,BWI,Fri,Sep,CLT-BWI,2316,9/2/22,-3,-5,0,0,0,0,0,0
AA,CLT,0,MDT,Mon,May,CLT-MDT,5307,5/2/22,-6,-10,0,0,0,0,0,0
AA,AUS,0,DFW,Mon,May,AUS-DFW,1333,5/9/22,10,-5,0,0,0,0,0,0
AA,DFW,0,CLT,Fri,Mar,DFW-CLT,1212,3/4/22,-4,-8,0,0,0,0,0,0
AA,RIC,0,PHL,Mon,Aug,RIC-PHL,6088,8/29/22,-11,-20,0,0,0,0,0,0
AA,CLT,0,TLH,Sat,Apr,CLT-TLH,5434,4/9/22,-1,4,0,0,0,0,0,1
AA,PHX,0,SNA,Tue,May,PHX-SNA,355,5/10/22,-9,-16,0,0,0,0,0,0
AA,LAS,A,ORD,Sat,Jul,LAS-ORD,1539,7/30/22,0,0,0,0,0,0,0,0
AA,MSY,0,DFW,Tue,Jul,MSY-DFW,2603,7/5/22,38,44,0,38,6,0,0,1
AA,DCA,0,TYS,Thu,Aug,DCA-TYS,5412,8/18/22,-3,-11,0,0,0,0,0,0
AA,DFW,0,LEX,Thu,Sep,DFW-LEX,3914,9/8/22,-1,-7,0,0,0,0,0,0
AA,JFK,0,CMH,Sat,Feb,JFK-CMH,4767,2/12/22,-8,14,0,0,0,0,0,1
AA,JAX,0,DFW,Thu,Apr,JAX-DFW,2465,4/14/22,1,-1,0,0,0,0,0,0
AA,CLT,0,SYR,Mon,Feb,CLT-SYR,404,2/14/22,0,-3,0,0,0,0,0,0
AA,LGA,0,CLT,Sun,Apr,LGA-CLT,320,4/10/22,-4,-11,0,0,0,0,0,0
AA,CLT,0,IAH,Sat,Aug,CLT-IAH,1478,8/6/22,31,22,22,0,0,0,0,1
AA,CLT,0,BHM,Wed,Jul,CLT-BHM,1365,7/20/22,-6,16,0,0,16,0,0,1
AA,DCA,0,MGM,Sun,Jan,DCA-MGM,5653,1/2/22,46,37,0,0,0,0,37,1
AA,PHX,0,PHL,Wed,Mar,PHX-PHL,2300,3/9/22,2,-23,0,0,0,0,0,0
AA,DFW,0,LBB,Wed,Mar,DFW-LBB,3773,3/23/22,-3,-13,0,0,0,0,0,0
AA,LGA,0,ATL,Thu,Sep,LGA-ATL,4609,9/1/22,-7,-22,0,0,0,0,0,0
AA,TYS,0,DFW,Fri,Jun,TYS-DFW,5780,6/17/22,2,8,0,0,0,0,0,1
AA,PHL,0,FWA,Wed,Apr,PHL-FWA,6071,4/13/22,57,37,0,0,0,0,37,1
AA,IND,0,DFW,Mon,Aug,IND-DFW,2782,8/15/22,-2,-8,0,0,0,0,0,0
AA,TUS,0,DFW,Wed,May,TUS-DFW,2926,5/11/22,0,-8,0,0,0,0,0,0
AA,ATL,0,MIA,Tue,Aug,ATL-MIA,3682,8/30/22,-10,-4,0,0,0,0,0,0
AA,DFW,B,LGA,Sun,May,DFW-LGA,2716,5/22/22,0,0,0,0,0,0,0,0
AA,MIA,0,CLT,Tue,Sep,MIA-CLT,1577,9/20/22,-3,-10,0,0,0,0,0,0
AA,PHL,0,LAX,Fri,Jan,PHL-LAX,497,1/21/22,-12,-32,0,0,0,0,0,0
AA,IND,0,MIA,Tue,Jan,IND-MIA,1977,1/25/22,-6,-7,0,0,0,0,0,0
AA,DCA,0,CMH,Sun,Jul,DCA-CMH,4042,7/10/22,-3,-4,0,0,0,0,0,0
AA,DEN,0,DFW,Wed,Sep,DEN-DFW,175,9/28/22,2,-10,0,0,0,0,0,0
AA,PHX,0,BIS,Tue,Feb,PHX-BIS,3274,2/15/22,-5,-14,0,0,0,0,0,0
AA,BNA,0,AUS,Mon,Sep,BNA-AUS,3710,9/5/22,17,-3,0,0,0,0,0,0
AA,DFW,B,CLT,Fri,Feb,DFW-CLT,1849,2/4/22,0,0,0,0,0,0,0,0
AA,DCA,0,MCO,Mon,Jan,DCA-MCO,1666,1/24/22,-8,-18,0,0,0,0,0,0
AA,DFW,0,ORD,Mon,Apr,DFW-ORD,1463,4/11/22,-3,3,0,0,0,0,0,1
AA,OMA,0,DFW,Sat,Apr,OMA-DFW,4013,4/2/22,-3,-15,0,0,0,0,0,0
AA,PHL,0,DAY,Mon,Sep,PHL-DAY,5161,9/5/22,-6,23,0,0,23,0,0,1
AA,RSW,0,CLT,Sun,Jul,RSW-CLT,1646,7/17/22,-6,-1,0,0,0,0,0,0
AA,DFW,A,ELP,Fri,Jul,DFW-ELP,1560,7/8/22,0,0,0,0,0,0,0,0
AA,PHL,0,MDT,Tue,Jul,PHL-MDT,6098,7/19/22,-8,-18,0,0,0,0,0,0
AA,DFW,0,SNA,Sat,Aug,DFW-SNA,348,8/20/22,37,30,30,0,0,0,0,1
AA,DCA,0,PHX,Sat,Sep,DCA-PHX,871,9/3/22,-10,-41,0,0,0,0,0,0
AA,PWM,0,ORD,Wed,Jun,PWM-ORD,3568,6/15/22,3,-23,0,0,0,0,0,0
AA,YUM,0,PHX,Sun,Jul,YUM-PHX,3078,7/24/22,0,36,36,0,0,0,0,1
AA,CMH,0,JFK,Thu,Jun,CMH-JFK,4635,6/9/22,-3,-16,0,0,0,0,0,0
AA,ORD,C,DSM,Sat,Apr,ORD-DSM,3934,4/30/22,0,0,0,0,0,0,0,0
AA,ORD,0,PIT,Tue,Mar,ORD-PIT,3790,3/15/22,-5,-7,0,0,0,0,0,0
AA,ORD,0,DCA,Mon,Aug,ORD-DCA,807,8/22/22,11,7,0,0,0,0,0,1
AA,ORD,0,EWR,Sat,Apr,ORD-EWR,586,4/9/22,-2,-19,0,0,0,0,0,0
AA,AUS,0,RDU,Fri,Sep,AUS-RDU,3809,9/30/22,92,89,27,0,0,0,62,1
AA,LGA,0,CMH,Sun,Mar,LGA-CMH,4557,3/13/22,-5,-21,0,0,0,0,0,0
AA,PHL,0,ROC,Thu,Apr,PHL-ROC,5580,4/14/22,-5,9,0,0,0,0,0,1
AA,DCA,0,GSP,Mon,Sep,DCA-GSP,5608,9/19/22,35,41,35,0,6,0,0,1
AA,AUS,0,TPA,Sat,Feb,AUS-TPA,355,2/26/22,3,-1,0,0,0,0,0,0
AA,DFW,0,SPS,Tue,Sep,DFW-SPS,3715,9/20/22,-5,-1,0,0,0,0,0,0
AA,CLT,0,DFW,Mon,Feb,CLT-DFW,522,2/14/22,-9,-28,0,0,0,0,0,0
AA,HSV,B,DFW,Sat,Feb,HSV-DFW,3674,2/5/22,0,0,0,0,0,0,0,0
AA,VPS,0,DFW,Wed,Mar,VPS-DFW,1538,3/23/22,0,-7,0,0,0,0,0,0
AA,ORD,0,DFW,Fri,Mar,ORD-DFW,2141,3/25/22,-3,-27,0,0,0,0,0,0
AA,LAX,0,DFW,Thu,May,LAX-DFW,2886,5/19/22,157,155,11,0,0,0,144,1
AA,MHT,0,DCA,Wed,Mar,MHT-DCA,5038,3/16/22,16,8,0,0,0,0,0,1
AA,ORD,0,MSY,Sun,Jun,ORD-MSY,2613,6/19/22,-4,-3,0,0,0,0,0,0
AA,MEM,0,DCA,Mon,Mar,MEM-DCA,4912,3/14/22,35,34,34,0,0,0,0,1
AA,DFW,0,SLC,Wed,Feb,DFW-SLC,1456,2/9/22,4,-8,0,0,0,0,0,0
AA,ORD,0,PIT,Tue,Aug,ORD-PIT,1743,8/16/22,3,-1,0,0,0,0,0,0
AA,AUS,0,SNA,Fri,Aug,AUS-SNA,1319,8/26/22,-7,-18,0,0,0,0,0,0
AA,LIT,0,DFW,Sat,Aug,LIT-DFW,3794,8/27/22,37,11,0,0,0,0,0,1
AA,TVC,0,ORD,Mon,Jun,TVC-ORD,4044,6/6/22,-10,-16,0,0,0,0,0,0
AA,DFW,0,VPS,Fri,Mar,DFW-VPS,3568,3/11/22,-4,-9,0,0,0,0,0,0
AA,SPI,0,DFW,Mon,May,SPI-DFW,4211,5/23/22,-4,5,0,0,0,0,0,1
AA,DFW,0,LAX,Tue,May,DFW-LAX,2112,5/31/22,-2,-13,0,0,0,0,0,0
AA,BOI,0,DFW,Fri,Sep,BOI-DFW,1892,9/2/22,2,-6,0,0,0,0,0,0
AA,CLT,0,BTV,Tue,Aug,CLT-BTV,2183,8/9/22,-6,-4,0,0,0,0,0,0
AA,MSN,0,CLT,Tue,Jul,MSN-CLT,1864,7/19/22,-7,-9,0,0,0,0,0,0
AA,SMF,0,LAX,Sat,Sep,SMF-LAX,6290,9/17/22,-9,-11,0,0,0,0,0,0
AA,ORD,0,MIA,Fri,Feb,ORD-MIA,791,2/4/22,-3,38,0,0,38,0,0,1
AA,PSP,0,PHX,Mon,Jan,PSP-PHX,1171,1/10/22,-7,-9,0,0,0,0,0,0
AA,MCO,0,MIA,Tue,Aug,MCO-MIA,457,8/16/22,-10,-16,0,0,0,0,0,0
AA,ORD,0,LGA,Fri,May,ORD-LGA,527,5/6/22,27,24,4,0,0,0,20,1
AA,MCO,0,PHX,Thu,Jul,MCO-PHX,420,7/7/22,-4,-3,0,0,0,0,0,0
